Gene_ID	module
AgateH2.21G077700	black
AgateH2.21G077900	violet
AgateH2.21G078100	darkorange2
AgateH2.21G078300	red
AgateH2.21G078500	floralwhite
AgateH2.21G078700	orange
AgateH2.21G079000	green
AgateH2.21G079300	floralwhite
AgateH2.21G079400	violet
AgateH2.21G079500	skyblue4
AgateH2.21G079800	indianred4
AgateH2.21G079900	floralwhite
AgateH2.21G080000	floralwhite
AgateH2.21G080100	antiquewhite4
AgateH2.21G080200	floralwhite
AgateH2.21G080300	lightpink4
AgateH2.21G080400	brown
AgateH2.21G080600	darkgrey
AgateH2.21G080700	darkolivegreen
AgateH2.21G080800	lightcyan
AgateH2.21G082700	red
AgateH2.21G082800	cyan
AgateH2.21G082900	black
AgateH2.21G083000	green
AgateH2.21G083600	brown4
AgateH2.21G083700	lightyellow
AgateH2.21G083800	lightyellow
AgateH2.21G083900	violet
AgateH2.21G084000	red
AgateH2.21G084900	darkmagenta
AgateH2.21G085000	purple
AgateH2.21G085100	orangered4
AgateH2.21G085200	greenyellow
AgateH2.21G085300	violet
AgateH2.21G085400	darkolivegreen
AgateH2.21G086800	darkturquoise
AgateH2.21G086900	darkorange2
AgateH2.21G087000	purple
AgateH2.21G087100	red
AgateH2.21G087200	lightyellow
AgateH2.21G087300	red
AgateH2.21G087400	skyblue4
AgateH2.21G087500	mediumpurple3
AgateH2.21G087700	greenyellow
AgateH2.21G087800	purple
AgateH2.21G087900	violet
AgateH2.21G088100	mediumpurple3
AgateH2.21G088200	salmon4
AgateH2.21G088500	purple
AgateH2.21G089300	firebrick3
AgateH2.21G089400	orangered4
AgateH2.21G089800	lightcyan
AgateH2.21G090000	violet
AgateH2.21G090300	orangered4
AgateH2.21G090400	orangered4
AgateH2.21G090500	blue
AgateH2.21G090600	purple
AgateH2.21G090900	orangered4
AgateH2.21G091000	darkslateblue
AgateH2.21G091100	violet
AgateH2.21G091200	violet
AgateH2.21G091300	lightyellow
AgateH2.22G000400	thistle2
AgateH2.22G000500	lightyellow
AgateH2.22G000600	red
AgateH2.22G000700	darkturquoise
AgateH2.22G001100	purple
AgateH2.22G001300	red
AgateH2.22G001400	darkturquoise
AgateH2.22G001700	black
AgateH2.22G001800	darkolivegreen4
AgateH2.22G001900	lightcyan1
AgateH2.22G002100	green
AgateH2.22G002200	purple
AgateH2.22G002300	violet
AgateH2.22G002500	orangered4
AgateH2.22G002600	saddlebrown
AgateH2.22G002700	saddlebrown
AgateH2.22G002800	magenta
AgateH2.22G002900	magenta
AgateH2.22G003000	coral1
AgateH2.22G003100	darkmagenta
AgateH2.22G003300	darkturquoise
AgateH2.22G003600	darkorange2
AgateH2.22G003700	lightslateblue
AgateH2.22G003800	magenta4
AgateH2.22G003900	magenta4
AgateH2.22G004100	darkgrey
AgateH2.22G004200	grey60
AgateH2.22G004300	firebrick3
AgateH2.22G004500	paleturquoise
AgateH2.22G004600	plum2
AgateH2.22G004700	yellowgreen
AgateH2.22G004800	green
AgateH2.22G005100	green
AgateH2.22G005200	darkorange2
AgateH2.22G005300	blue
AgateH2.22G005400	brown4
AgateH2.22G005500	grey60
AgateH2.22G005600	darkgreen
AgateH2.22G005700	palevioletred3
AgateH2.22G005900	lavenderblush3
AgateH2.22G006000	violet
AgateH2.22G006100	yellowgreen
AgateH2.22G006600	blue
AgateH2.22G006900	green
AgateH2.22G007000	orangered4
AgateH2.22G007100	lightcyan1
AgateH2.22G007200	honeydew1
AgateH2.22G007300	magenta
AgateH2.22G007500	coral2
AgateH2.22G007600	blue
AgateH2.22G007700	violet
AgateH2.22G007800	darkslateblue
AgateH2.22G007900	darkgrey
AgateH2.22G008000	lightyellow
AgateH2.22G008300	violet
AgateH2.22G008400	blue
AgateH2.22G008500	white
AgateH2.22G008600	darkorange2
AgateH2.22G008700	mediumorchid
AgateH2.22G008800	magenta4
AgateH2.22G008900	orangered4
AgateH2.22G009000	blue
AgateH2.22G009400	brown
AgateH2.22G009600	blue2
AgateH2.22G009700	darkturquoise
AgateH2.22G009900	red
AgateH2.22G010400	violet
AgateH2.22G010500	green
AgateH2.22G010600	purple
AgateH2.22G010800	violet
AgateH2.22G010900	magenta
AgateH2.22G011000	brown
AgateH2.22G011300	floralwhite
AgateH2.22G011400	darkgreen
AgateH2.22G011500	thistle2
AgateH2.22G011600	firebrick3
AgateH2.22G011700	mediumpurple3
AgateH2.22G011900	blue
AgateH2.22G012000	orangered4
AgateH2.22G012100	brown
AgateH2.22G012700	firebrick3
AgateH2.22G013100	darkgrey
AgateH2.22G013200	violet
AgateH2.22G013300	greenyellow
AgateH2.22G013400	thistle3
AgateH2.22G013600	violet
AgateH2.22G014000	thistle
AgateH2.22G014400	palevioletred3
AgateH2.22G014600	palevioletred2
AgateH2.22G014700	orange
AgateH2.22G014800	skyblue4
AgateH2.22G014900	brown
AgateH2.22G015000	orangered4
AgateH2.22G015300	darkorange2
AgateH2.22G015400	darkorange2
AgateH2.22G015700	thistle2
AgateH2.22G015800	darkolivegreen
AgateH2.22G015900	blue
AgateH2.22G016100	darkolivegreen
AgateH2.22G016200	cyan
AgateH2.22G016300	salmon4
AgateH2.22G016400	cyan
AgateH2.22G016500	black
AgateH2.22G016800	royalblue
AgateH2.22G017300	royalblue
AgateH2.22G017400	black
AgateH2.22G018200	lightslateblue
AgateH2.22G018300	orangered4
AgateH2.22G018400	darkolivegreen
AgateH2.22G018500	orangered4
AgateH2.22G018600	orangered4
AgateH2.22G018700	brown
AgateH2.22G018800	firebrick3
AgateH2.22G019100	brown
AgateH2.22G019200	black
AgateH2.22G019300	brown
AgateH2.22G019400	darkgrey
AgateH2.22G019700	magenta
AgateH2.22G019900	firebrick3
AgateH2.22G020000	magenta
AgateH2.22G020100	cyan
AgateH2.22G020200	blue
AgateH2.22G020300	red
AgateH2.22G020600	blue
AgateH2.22G020900	orangered4
AgateH2.22G021300	darkred
AgateH2.22G021600	antiquewhite4
AgateH2.22G021800	salmon2
AgateH2.22G021900	blue
AgateH2.22G022000	antiquewhite4
AgateH2.22G022400	magenta4
AgateH2.22G022500	magenta4
AgateH2.22G022600	darkmagenta
AgateH2.22G022700	mediumpurple1
AgateH2.22G022800	purple
AgateH2.22G023200	royalblue
AgateH2.22G023300	yellowgreen
AgateH2.22G023600	darkturquoise
AgateH2.22G023700	orangered1
AgateH2.22G023900	greenyellow
AgateH2.22G024000	mediumpurple2
AgateH2.22G024100	magenta4
AgateH2.22G024200	sienna3
AgateH2.22G024300	greenyellow
AgateH2.22G024500	floralwhite
AgateH2.22G024800	royalblue
AgateH2.22G024900	floralwhite
AgateH2.22G025100	magenta4
AgateH2.22G025300	darkturquoise
AgateH2.22G025400	orangered4
AgateH2.22G025500	white
AgateH2.22G025600	white
AgateH2.22G025900	floralwhite
AgateH2.22G026100	saddlebrown
AgateH2.22G026500	magenta4
AgateH2.22G026600	orangered4
AgateH2.22G026800	darkgrey
AgateH2.22G026900	orangered4
AgateH2.22G027000	bisque4
AgateH2.22G027300	red
AgateH2.22G027700	darkgreen
AgateH2.22G027800	floralwhite
AgateH2.22G027900	thistle3
AgateH2.22G028500	plum1
AgateH2.22G028800	firebrick4
AgateH2.22G029100	purple
AgateH2.22G029200	violet
AgateH2.22G029300	brown
AgateH2.22G029500	violet
AgateH2.22G029800	darkorange2
AgateH2.22G030000	orangered4
AgateH2.22G030100	darkorange2
AgateH2.22G030200	violet
AgateH2.22G030400	royalblue
AgateH2.22G030600	darkturquoise
AgateH2.22G030800	darkolivegreen4
AgateH2.22G030900	darkmagenta
AgateH2.22G031200	green
AgateH2.22G031300	darkolivegreen4
AgateH2.22G031500	magenta4
AgateH2.22G031600	darkred
AgateH2.22G031700	firebrick3
AgateH2.22G031800	saddlebrown
AgateH2.22G031900	violet
AgateH2.22G032000	darkgreen
AgateH2.22G032200	brown
AgateH2.22G032500	firebrick3
AgateH2.22G033000	magenta4
AgateH2.22G033100	lightyellow
AgateH2.22G033400	firebrick4
AgateH2.22G033500	darkmagenta
AgateH2.22G033600	honeydew1
AgateH2.22G033700	royalblue
AgateH2.22G034300	darkorange2
AgateH2.22G034400	royalblue
AgateH2.22G034600	greenyellow
AgateH2.22G034700	greenyellow
AgateH2.22G034800	greenyellow
AgateH2.22G034900	greenyellow
AgateH2.22G035000	greenyellow
AgateH2.22G035300	mediumorchid
AgateH2.22G035400	blue
AgateH2.22G035600	thistle2
AgateH2.22G035700	white
AgateH2.22G036000	lightcyan
AgateH2.22G036300	red
AgateH2.22G036400	sienna3
AgateH2.22G036500	darkmagenta
AgateH2.22G036600	magenta
AgateH2.22G036700	darkseagreen3
AgateH2.22G036800	darkorange2
AgateH2.22G037100	greenyellow
AgateH2.22G037400	greenyellow
AgateH2.22G037500	orange
AgateH2.22G038200	darkturquoise
AgateH2.22G038300	grey60
AgateH2.22G038500	darkgreen
AgateH2.22G038600	honeydew1
AgateH2.22G038800	green
AgateH2.22G039100	palevioletred3
AgateH2.22G039200	navajowhite1
AgateH2.22G039400	royalblue
AgateH2.22G039500	honeydew1
AgateH2.22G039700	darkorange2
AgateH2.22G039800	firebrick3
AgateH2.22G039900	plum2
AgateH2.22G040000	brown
AgateH2.22G040100	black
AgateH2.22G040300	lavenderblush3
AgateH2.22G040400	lavenderblush3
AgateH2.22G040500	plum
AgateH2.22G040700	firebrick4
AgateH2.22G040900	darkorange2
AgateH2.22G041000	darkseagreen3
AgateH2.22G041100	red
AgateH2.22G041200	sienna4
AgateH2.22G041400	lightcyan1
AgateH2.22G041500	green
AgateH2.22G041700	orangered4
AgateH2.22G041800	paleturquoise
AgateH2.22G042100	darkorange2
AgateH2.22G042300	brown
AgateH2.22G043000	saddlebrown
AgateH2.22G043100	orangered4
AgateH2.22G043200	firebrick3
AgateH2.22G043300	violet
AgateH2.22G043400	floralwhite
AgateH2.22G043600	grey60
AgateH2.22G043700	yellowgreen
AgateH2.22G043800	darkorange2
AgateH2.22G043900	skyblue4
AgateH2.22G044200	lightcyan
AgateH2.22G044300	lightpink3
AgateH2.22G044400	lightpink3
AgateH2.22G044500	saddlebrown
AgateH2.22G044800	magenta
AgateH2.22G045700	darkorange2
AgateH2.22G046100	royalblue
AgateH2.22G046300	royalblue
AgateH2.22G046500	mediumpurple4
AgateH2.22G046600	floralwhite
AgateH2.22G046700	orangered4
AgateH2.22G047100	blue
AgateH2.22G047200	purple
AgateH2.22G047600	green
AgateH2.22G047800	salmon4
AgateH2.22G047900	lightyellow
AgateH2.22G048000	violet
AgateH2.22G048200	salmon2
AgateH2.22G048400	floralwhite
AgateH2.22G048600	violet
AgateH2.22G049000	bisque4
AgateH2.22G049300	bisque4
AgateH2.22G049800	floralwhite
AgateH2.22G049900	firebrick4
AgateH2.22G050000	orange
AgateH2.22G050100	darkseagreen4
AgateH2.22G050300	green
AgateH2.22G050800	magenta4
AgateH2.22G050900	orangered4
AgateH2.22G051400	darkseagreen3
AgateH2.22G051500	darkseagreen3
AgateH2.22G051600	darkgrey
AgateH2.22G052000	orange
AgateH2.22G052100	palevioletred2
AgateH2.22G052400	mediumpurple3
AgateH2.22G052500	orangered4
AgateH2.22G052700	orangered4
AgateH2.22G052800	firebrick3
AgateH2.22G052900	salmon2
AgateH2.22G053100	blue
AgateH2.22G053200	orangered4
AgateH2.22G053400	yellowgreen
AgateH2.22G053600	magenta
AgateH2.22G054100	red
AgateH2.22G054200	floralwhite
AgateH2.22G054600	navajowhite2
AgateH2.22G054800	lightcyan1
AgateH2.22G055100	greenyellow
AgateH2.22G055400	saddlebrown
AgateH2.22G055700	honeydew
AgateH2.22G055800	mediumpurple2
AgateH2.22G056300	mediumpurple3
AgateH2.22G056500	sienna4
AgateH2.22G056800	firebrick3
AgateH2.22G056900	black
AgateH2.22G057100	darkturquoise
AgateH2.22G057400	lightsteelblue1
AgateH2.22G058000	green
AgateH2.22G058100	red
AgateH2.22G058700	cyan
AgateH2.22G058900	orangered4
AgateH2.22G059100	saddlebrown
AgateH2.22G059400	orangered4
AgateH2.22G059700	navajowhite2
AgateH2.22G059800	cyan
AgateH2.22G059900	brown
AgateH2.22G060000	cyan
AgateH2.22G060100	darkturquoise
AgateH2.22G060200	purple
AgateH2.22G060400	mediumpurple3
AgateH2.22G060500	firebrick4
AgateH2.22G060600	orangered4
AgateH2.22G060900	purple
AgateH2.22G061000	green
AgateH2.22G061200	floralwhite
AgateH2.22G061400	magenta4
AgateH2.22G061800	magenta
AgateH2.22G062000	lightsteelblue1
AgateH2.22G062100	magenta4
AgateH2.22G062200	darkgrey
AgateH2.22G062300	floralwhite
AgateH2.22G062400	orangered4
AgateH2.22G062600	orangered4
AgateH2.22G062700	darkgreen
AgateH2.22G062800	orange
AgateH2.22G062900	cyan
AgateH2.22G063100	black
AgateH2.22G063300	skyblue3
AgateH2.22G063400	lightsteelblue1
AgateH2.22G063700	cyan
AgateH2.22G063900	mediumorchid
AgateH2.22G064100	firebrick4
AgateH2.22G064300	cyan
AgateH2.22G064500	green
AgateH2.22G064600	thistle2
AgateH2.22G064700	brown
AgateH2.22G064800	brown
AgateH2.22G064900	lavenderblush3
AgateH2.22G065000	darkgrey
AgateH2.23G000300	sienna4
AgateH2.23G000400	pink4
AgateH2.23G000600	palevioletred2
AgateH2.23G000700	lightcyan
AgateH2.23G001000	magenta4
AgateH2.23G001400	magenta
AgateH2.23G001500	magenta
AgateH2.23G001600	cyan
AgateH2.23G001700	paleturquoise
AgateH2.23G001800	lightcoral
AgateH2.23G001900	magenta4
AgateH2.23G002000	orangered1
AgateH2.23G002100	blue
AgateH2.23G002400	purple
AgateH2.23G002500	darkorange2
AgateH2.23G003100	green
AgateH2.23G003500	darkolivegreen
AgateH2.23G003900	navajowhite2
AgateH2.23G004100	darkgreen
AgateH2.23G004300	lightsteelblue1
AgateH2.23G004400	lightcoral
AgateH2.23G004500	magenta
AgateH2.23G004600	firebrick3
AgateH2.23G004700	indianred3
AgateH2.23G004900	white
AgateH2.23G005000	darkgreen
AgateH2.23G005100	firebrick4
AgateH2.23G005200	skyblue3
AgateH2.23G005400	violet
AgateH2.23G005700	violet
AgateH2.23G005800	lightyellow
AgateH2.23G006000	lightyellow
AgateH2.23G006700	magenta
AgateH2.23G006800	blue2
AgateH2.23G006900	brown
AgateH2.23G007000	coral2
AgateH2.23G007100	darkmagenta
AgateH2.23G007200	paleturquoise
AgateH2.23G007300	brown4
AgateH2.23G007600	grey60
AgateH2.23G007700	lightyellow
AgateH2.23G008500	coral2
AgateH2.23G008600	plum1
AgateH2.23G008700	floralwhite
AgateH2.23G008800	grey60
AgateH2.23G008900	violet
AgateH2.23G009000	magenta
AgateH2.23G009100	lightpink3
AgateH2.23G009400	darkmagenta
AgateH2.23G009800	mediumpurple3
AgateH2.23G010200	plum
AgateH2.23G010300	firebrick4
AgateH2.23G010400	grey60
AgateH2.23G010500	coral3
AgateH2.23G010600	firebrick3
AgateH2.23G010700	thistle2
AgateH2.23G010800	magenta
AgateH2.23G011800	yellowgreen
AgateH2.23G011900	purple
AgateH2.23G012000	lightpink4
AgateH2.23G012200	blue
AgateH2.23G012400	floralwhite
AgateH2.23G012600	firebrick4
AgateH2.23G012700	greenyellow
AgateH2.23G013200	violet
AgateH2.23G013400	lavenderblush3
AgateH2.23G013500	firebrick4
AgateH2.23G013700	greenyellow
AgateH2.23G013900	magenta
AgateH2.23G014000	firebrick4
AgateH2.23G014100	violet
AgateH2.23G014300	cyan
AgateH2.23G014700	white
AgateH2.23G014900	violet
AgateH2.23G015000	orangered4
AgateH2.23G015200	maroon
AgateH2.23G015400	mediumorchid
AgateH2.23G015500	lightyellow
AgateH2.23G015600	lightpink3
AgateH2.23G016400	firebrick3
AgateH2.23G016700	grey60
AgateH2.23G017400	skyblue3
AgateH2.23G017700	plum1
AgateH2.23G018100	red
AgateH2.23G018200	black
AgateH2.23G018400	orange
AgateH2.23G018600	darkslateblue
AgateH2.23G018700	plum1
AgateH2.23G018800	black
AgateH2.23G019100	magenta4
AgateH2.23G019200	yellowgreen
AgateH2.23G019300	magenta
AgateH2.23G019500	violet
AgateH2.23G019600	brown
AgateH2.23G019700	darkorange
AgateH2.23G019900	coral3
AgateH2.23G020000	lightpink4
AgateH2.23G020200	bisque4
AgateH2.23G020800	blue
AgateH2.23G021000	thistle2
AgateH2.23G021100	darkmagenta
AgateH2.23G021200	orangered4
AgateH2.23G021300	violet
AgateH2.23G021600	lightyellow
AgateH2.23G021700	firebrick4
AgateH2.23G021800	brown
AgateH2.23G022000	magenta4
AgateH2.23G022200	brown
AgateH2.23G022300	brown
AgateH2.23G022400	magenta4
AgateH2.23G022500	magenta
AgateH2.23G022700	firebrick3
AgateH2.23G022900	indianred4
AgateH2.23G023000	floralwhite
AgateH2.23G023200	palevioletred3
AgateH2.23G023300	orangered4
AgateH2.23G023400	orangered1
AgateH2.23G024300	firebrick4
AgateH2.23G024900	black
AgateH2.23G025800	cyan
AgateH2.23G026100	brown
AgateH2.23G026200	violet
AgateH2.23G026500	brown
AgateH2.23G026700	brown
AgateH2.23G027500	antiquewhite2
AgateH2.23G028100	darkturquoise
AgateH2.23G028400	magenta
AgateH2.23G028500	red
AgateH2.23G028600	orangered4
AgateH2.23G028700	mediumpurple3
AgateH2.23G028800	blue
AgateH2.23G028900	greenyellow
AgateH2.23G029100	magenta4
AgateH2.23G029200	magenta4
AgateH2.23G029300	skyblue3
AgateH2.23G029400	green
AgateH2.23G029600	purple
AgateH2.23G029700	cyan
AgateH2.23G029800	magenta4
AgateH2.23G029900	indianred4
AgateH2.23G030200	darkorange
AgateH2.23G030500	magenta4
AgateH2.23G030600	darkslateblue
AgateH2.23G030700	darkgrey
AgateH2.23G031000	brown4
AgateH2.23G031300	lightslateblue
AgateH2.23G031400	darkorange2
AgateH2.23G031500	blue
AgateH2.23G031800	orangered3
AgateH2.23G031900	violet
AgateH2.23G032100	orangered4
AgateH2.23G032400	magenta4
AgateH2.23G032700	magenta4
AgateH2.23G032900	darkturquoise
AgateH2.23G033100	antiquewhite4
AgateH2.23G033200	greenyellow
AgateH2.23G033800	darkgrey
AgateH2.23G033900	orangered4
AgateH2.23G034000	orangered4
AgateH2.23G034200	greenyellow
AgateH2.23G034300	lightyellow
AgateH2.23G034500	black
AgateH2.23G034600	green
AgateH2.23G034800	blue
AgateH2.23G034900	darkolivegreen
AgateH2.23G035100	indianred3
AgateH2.23G035300	orangered4
AgateH2.23G035400	orangered4
AgateH2.23G035500	coral2
AgateH2.23G035700	saddlebrown
AgateH2.23G035800	brown4
AgateH2.23G036000	firebrick4
AgateH2.23G036400	orangered4
AgateH2.23G036700	plum
AgateH2.23G037000	mediumorchid
AgateH2.23G037300	blue
AgateH2.23G037400	green
AgateH2.23G037500	orangered4
AgateH2.23G037700	green
AgateH2.23G037900	blue
AgateH2.23G038200	darkturquoise
AgateH2.23G038300	green
AgateH2.23G038400	brown
AgateH2.23G038700	orangered4
AgateH2.23G039100	floralwhite
AgateH2.23G039300	darkslateblue
AgateH2.23G039400	green
AgateH2.23G039700	firebrick4
AgateH2.23G039900	white
AgateH2.23G040000	white
AgateH2.23G040100	darkgreen
AgateH2.23G040300	indianred3
AgateH2.23G040500	green
AgateH2.23G040700	violet
AgateH2.23G041100	black
AgateH2.23G041400	firebrick4
AgateH2.23G041500	darkred
AgateH2.23G041600	purple
AgateH2.23G041700	floralwhite
AgateH2.23G042000	salmon4
AgateH2.23G042100	palevioletred3
AgateH2.23G042300	skyblue3
AgateH2.23G042500	plum1
AgateH2.23G042600	honeydew1
AgateH2.23G042700	darkturquoise
AgateH2.23G042800	violet
AgateH2.23G042900	red
AgateH2.23G043000	brown
AgateH2.23G043200	lightcyan
AgateH2.23G043300	green
AgateH2.23G043500	purple
AgateH2.23G043600	plum2
AgateH2.23G043800	darkorange2
AgateH2.23G043900	orangered4
AgateH2.23G044100	purple
AgateH2.23G044200	paleturquoise
AgateH2.23G044400	red
AgateH2.23G044700	plum
AgateH2.23G044800	violet
AgateH2.23G045200	darkturquoise
AgateH2.23G045300	firebrick3
AgateH2.23G045700	firebrick4
AgateH2.23G045800	orangered4
AgateH2.23G045900	antiquewhite2
AgateH2.23G046400	darkturquoise
AgateH2.23G046500	darkgreen
AgateH2.23G047000	palevioletred3
AgateH2.23G047300	darkred
AgateH2.23G047900	white
AgateH2.23G048000	lightpink4
AgateH2.23G048100	plum2
AgateH2.23G048500	royalblue
AgateH2.23G048700	floralwhite
AgateH2.23G048900	darkseagreen4
AgateH2.23G049300	orangered4
AgateH2.23G049600	black
AgateH2.23G050100	floralwhite
AgateH2.23G050500	green
AgateH2.23G050600	lightcyan1
AgateH2.23G050700	black
AgateH2.23G050900	indianred3
AgateH2.23G051000	firebrick3
AgateH2.23G051200	salmon4
AgateH2.23G051300	blue
AgateH2.23G051400	saddlebrown
AgateH2.23G051500	sienna3
AgateH2.23G051600	red
AgateH2.23G052000	red
AgateH2.23G052200	brown2
AgateH2.23G052300	green
AgateH2.23G052400	sienna3
AgateH2.23G052600	white
AgateH2.23G052900	darkolivegreen
AgateH2.23G053000	orangered4
AgateH2.23G053100	magenta4
AgateH2.23G053500	blue
AgateH2.23G054200	cyan
AgateH2.23G054400	grey60
AgateH2.23G054600	mediumpurple3
AgateH2.23G054800	violet
AgateH2.23G055000	plum2
AgateH2.23G055200	magenta4
AgateH2.23G055400	royalblue
AgateH2.23G055500	yellowgreen
AgateH2.23G055700	darkorange
AgateH2.23G055800	darkred
AgateH2.23G056300	floralwhite
AgateH2.23G056400	lightcoral
AgateH2.23G056500	firebrick4
AgateH2.23G056900	brown
AgateH2.23G057100	violet
AgateH2.23G057200	plum1
AgateH2.23G057400	firebrick4
AgateH2.23G057600	brown
AgateH2.23G057800	violet
AgateH2.23G057900	floralwhite
AgateH2.23G058000	lightyellow
AgateH2.23G058100	lightyellow
AgateH2.23G058300	lightsteelblue1
AgateH2.23G058400	black
AgateH2.23G058500	blue
AgateH2.23G059100	firebrick4
AgateH2.23G059200	lightcoral
AgateH2.23G059300	cyan
AgateH2.23G059500	coral1
AgateH2.23G059600	paleturquoise
AgateH2.23G059700	grey60
AgateH2.23G059800	lightyellow
AgateH2.23G059900	darkturquoise
AgateH2.23G060100	magenta4
AgateH2.23G060200	orange
AgateH2.23G060400	lightcyan
AgateH2.23G060600	palevioletred2
AgateH2.23G060700	blue
AgateH2.23G060800	orangered4
AgateH2.23G060900	purple
AgateH2.23G061200	orange
AgateH2.23G061600	darkorange2
AgateH2.23G061700	firebrick4
AgateH2.23G061800	lightslateblue
AgateH2.23G061900	magenta4
AgateH2.23G062100	lightsteelblue1
AgateH2.23G062200	blue
AgateH2.23G062300	firebrick3
AgateH2.23G062600	black
AgateH2.23G062700	thistle2
AgateH2.23G063100	magenta
AgateH2.23G063300	indianred4
AgateH2.23G063500	magenta4
AgateH2.23G063700	firebrick4
AgateH2.23G063800	brown
AgateH2.23G064000	lightcyan
AgateH2.23G064100	orange
AgateH2.23G064200	green
AgateH2.23G064300	magenta
AgateH2.23G064700	grey60
AgateH2.23G064900	grey60
AgateH2.23G065100	magenta
AgateH2.23G065300	plum
AgateH2.23G065400	greenyellow
AgateH2.23G065700	ivory
AgateH2.23G066500	lightpink3
AgateH2.23G066600	navajowhite2
AgateH2.23G068100	magenta4
AgateH2.23G069100	ivory
AgateH2.23G069300	darkolivegreen
AgateH2.23G069400	cyan
AgateH2.23G069600	darkgrey
AgateH2.23G069800	ivory
AgateH2.23G069900	blue2
AgateH2.23G070100	magenta4
AgateH2.23G070200	red
AgateH2.23G070300	blue
AgateH2.23G070400	lightcyan1
AgateH2.23G070600	darkgrey
AgateH2.23G070700	darkred
AgateH2.23G070800	magenta4
AgateH2.23G070900	darkred
AgateH2.23G071100	greenyellow
AgateH2.23G071200	black
AgateH2.23G071300	navajowhite2
AgateH2.23G071400	navajowhite2
AgateH2.23G071500	indianred4
AgateH2.23G071700	brown
AgateH2.23G071800	lightyellow
AgateH2.23G072000	plum1
AgateH2.24G000200	cyan
AgateH2.24G000400	grey60
AgateH2.24G000500	blue2
AgateH2.24G000600	thistle2
AgateH2.24G000700	orange
AgateH2.24G000900	magenta4
AgateH2.24G001000	blue
AgateH2.24G001200	firebrick3
AgateH2.24G001300	honeydew
AgateH2.24G001400	darkorange2
AgateH2.24G001500	firebrick4
AgateH2.24G001600	darkmagenta
AgateH2.24G001900	orangered4
AgateH2.24G002000	honeydew1
AgateH2.24G002500	plum1
AgateH2.24G002900	floralwhite
