Gene_ID	module	ID
AgateH2.10G100200	white	AS042
AgateH2.12G106900	white	AS042
AgateH2.11G052800	white	AS042
AgateH2.25G012800	white	AS042
AgateH2.23G014700	white	AS042
AgateH2.06G037800	white	AS042
AgateH2.04G016400	white	AS042
AgateH2.04G267700	white	AS042
AgateH2.08G037500	white	AS042
AgateH2.10G042300	white	AS042
AgateH2.03G181500	white	AS042
AgateH2.08G077500	white	AS042
AgateH2.03G036100	white	AS042
AgateH2.10G062400	white	AS042
AgateH2.06G093100	white	AS042
AgateH2.03G290300	white	AS042
AgateH2.09G031300	white	AS042
AgateH2.03G034600	white	AS042
AgateH2.23G004900	white	AS042
AgateH2.12G146600	white	AS042
AgateH2.09G141200	white	AS042
AgateH2.03G296500	white	AS042
AgateH2.24G044400	white	AS042
AgateH2.24G069900	white	AS042
AgateH2.07G047900	white	AS042
AgateH2.11G025400	white	AS042
AgateH2.10G125900	white	AS042
AgateH2.22G025500	white	AS042
AgateH2.26G007900	white	AS042
AgateH2.28G047000	white	AS042
AgateH2.09G031400	white	AS042
AgateH2.03G129500	white	AS042
AgateH2.06G090800	white	AS042
AgateH2.02G042300	white	AS042
AgateH2.03G137300	white	AS042
AgateH2.02G130600	white	AS042
AgateH2.18G078700	white	AS042
AgateH2.26G025500	white	AS042
AgateH2.11G101200	white	AS042
AgateH2.06G021600	white	AS042
AgateH2.08G079600	white	AS042
AgateH2.03G090000	white	AS042
AgateH2.14G065200	white	AS042
AgateH2.12G048400	white	AS042
AgateH2.09G053600	white	AS042
AgateH2.04G295700	white	AS042
AgateH2.06G199400	white	AS042
AgateH2.02G145700	white	AS042
AgateH2.08G217100	white	AS042
AgateH2.17G013000	white	AS042
AgateH2.17G034500	white	AS042
AgateH2.29G011100	white	AS042
AgateH2.02G038100	white	AS042
AgateH2.02G255300	white	AS042
AgateH2.02G075600	white	AS042
AgateH2.20G054300	white	AS042
AgateH2.03G228100	white	AS042
AgateH2.13G073800	white	AS042
AgateH2.14G116200	white	AS042
AgateH2.09G093300	white	AS042
AgateH2.12G146800	white	AS042
AgateH2.23G039900	white	AS042
AgateH2.04G200100	white	AS042
AgateH2.12G137100	white	AS042
AgateH2.25G016200	white	AS042
AgateH2.09G163200	white	AS042
AgateH2.08G204400	white	AS042
AgateH2.04G061200	white	AS042
AgateH2.04G179300	white	AS042
AgateH2.07G037700	white	AS042
AgateH2.07G089200	white	AS042
AgateH2.01G162700	white	AS042
AgateH2.20G054600	white	AS042
AgateH2.05G258300	white	AS042
AgateH2.28G041500	white	AS042
AgateH2.09G173000	white	AS042
AgateH2.09G075600	white	AS042
AgateH2.1Z005300	white	AS042
AgateH2.06G143100	white	AS042
AgateH2.03G300100	white	AS042
AgateH2.08G018600	white	AS042
AgateH2.04G260200	white	AS042
AgateH2.03G244500	white	AS042
AgateH2.23G040000	white	AS042
AgateH2.17G049800	white	AS042
AgateH2.06G152300	white	AS042
AgateH2.02G076100	white	AS042
AgateH2.03G363400	white	AS042
AgateH2.03G269400	white	AS042
AgateH2.13G101000	white	AS042
AgateH2.12G135700	white	AS042
AgateH2.20G055000	white	AS042
AgateH2.05G024200	white	AS042
AgateH2.02G076200	white	AS042
AgateH2.05G267300	white	AS042
AgateH2.15G020400	white	AS042
AgateH2.03G252600	white	AS042
AgateH2.02G066300	white	AS042
AgateH2.24G014000	white	AS042
AgateH2.15G032600	white	AS042
AgateH2.04G259900	white	AS042
AgateH2.17G032500	white	AS042
AgateH2.10G114000	white	AS042
AgateH2.15G059600	white	AS042
AgateH2.06G051700	white	AS042
AgateH2.22G035700	white	AS042
AgateH2.16G008100	white	AS042
AgateH2.20G054100	white	AS042
AgateH2.07G046300	white	AS042
AgateH2.04G138700	white	AS042
AgateH2.10G067800	white	AS042
AgateH2.10G069700	white	AS042
AgateH2.16G007900	white	AS042
AgateH2.18G086800	white	AS042
AgateH2.05G023800	white	AS042
AgateH2.12G065700	white	AS042
AgateH2.18G017200	yellowgreen	AS065
AgateH2.22G004700	yellowgreen	AS065
AgateH2.15G081000	yellowgreen	AS065
AgateH2.14G051800	yellowgreen	AS065
AgateH2.06G101400	yellowgreen	AS065
AgateH2.18G103900	yellowgreen	AS065
AgateH2.01G145800	yellowgreen	AS065
AgateH2.15G046100	yellowgreen	AS065
AgateH2.04G065500	yellowgreen	AS065
AgateH2.02G030100	yellowgreen	AS065
AgateH2.13G032900	yellowgreen	AS065
AgateH2.05G239100	yellowgreen	AS065
AgateH2.25G008100	yellowgreen	AS065
AgateH2.06G078900	yellowgreen	AS065
AgateH2.17G043000	yellowgreen	AS065
AgateH2.27G001000	yellowgreen	AS065
AgateH2.15G029600	yellowgreen	AS065
AgateH2.27G022200	yellowgreen	AS065
AgateH2.30G015300	yellowgreen	AS065
AgateH2.06G188500	yellowgreen	AS065
AgateH2.15G044700	yellowgreen	AS065
AgateH2.16G019400	yellowgreen	AS065
AgateH2.05G013800	yellowgreen	AS065
AgateH2.08G189700	yellowgreen	AS065
AgateH2.19G007000	yellowgreen	AS065
AgateH2.04G135800	yellowgreen	AS065
AgateH2.01G025000	yellowgreen	AS065
AgateH2.12G108900	yellowgreen	AS065
AgateH2.06G123500	yellowgreen	AS065
AgateH2.05G075400	yellowgreen	AS065
AgateH2.04G264600	yellowgreen	AS065
AgateH2.01G263800	yellowgreen	AS065
AgateH2.02G188700	yellowgreen	AS065
AgateH2.14G012400	yellowgreen	AS065
AgateH2.05G135200	yellowgreen	AS065
AgateH2.12G074100	yellowgreen	AS065
AgateH2.10G023700	yellowgreen	AS065
AgateH2.02G069500	yellowgreen	AS065
AgateH2.19G069200	yellowgreen	AS065
AgateH2.05G101200	yellowgreen	AS065
AgateH2.13G021100	yellowgreen	AS065
AgateH2.04G087700	yellowgreen	AS065
AgateH2.05G206600	yellowgreen	AS065
AgateH2.09G147600	yellowgreen	AS065
AgateH2.02G140400	yellowgreen	AS065
AgateH2.29G013500	yellowgreen	AS065
AgateH2.02G092200	yellowgreen	AS065
AgateH2.02G188200	yellowgreen	AS065
AgateH2.06G001000	yellowgreen	AS065
AgateH2.12G030900	yellowgreen	AS065
AgateH2.27G007700	yellowgreen	AS065
AgateH2.01G132000	yellowgreen	AS065
AgateH2.13G069400	yellowgreen	AS065
AgateH2.12G025400	yellowgreen	AS065
AgateH2.05G277800	yellowgreen	AS065
AgateH2.16G047600	yellowgreen	AS065
AgateH2.01G084900	yellowgreen	AS065
